index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
2318,Class1,2024/12/23 22:18,Error4,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,444,3,e89cdaa3f159a0d3f55e
2319,Class1,2024/12/23 22:17,Error4,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,e89cdaa3f159a0d3f55e
2320,Class1,2024/12/23 22:16,Error4,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,324,3,e89cdaa3f159a0d3f55e
2321,Class1,2024/12/23 22:15,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,0,2,e89cdaa3f159a0d3f55e
2322,Class1,2024/12/23 22:14,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,0,4,e89cdaa3f159a0d3f55e
2329,Class1,2024/12/23 20:43,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,0,3,e89cdaa3f159a0d3f55e
2342,Class1,2024/12/23 19:31,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,340,4,e89cdaa3f159a0d3f55e
2343,Class1,2024/12/23 19:27,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,360,5,e89cdaa3f159a0d3f55e
2344,Class1,2024/12/23 19:22,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,348,5,e89cdaa3f159a0d3f55e
2347,Class1,2024/12/23 19:17,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,352,6,e89cdaa3f159a0d3f55e
2349,Class1,2024/12/23 19:16,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,380,7,e89cdaa3f159a0d3f55e
2850,Class1,2024/12/23 19:16,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,460,4,e89cdaa3f159a0d3f55e
2851,Class1,2024/12/23 19:15,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,364,6,e89cdaa3f159a0d3f55e
2852,Class1,2024/12/23 19:15,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,348,5,e89cdaa3f159a0d3f55e
2853,Class1,2024/12/23 19:09,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,348,6,e89cdaa3f159a0d3f55e
2854,Class1,2024/12/23 19:09,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,0,4,e89cdaa3f159a0d3f55e
2855,Class1,2024/12/23 18:54,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,204,3,e89cdaa3f159a0d3f55e
2856,Class1,2024/12/23 18:54,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,332,5,e89cdaa3f159a0d3f55e
2857,Class1,2024/12/23 18:53,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,7,e89cdaa3f159a0d3f55e
2858,Class1,2024/12/23 18:51,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,328,4,e89cdaa3f159a0d3f55e
2859,Class1,2024/12/23 18:51,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,204,5,e89cdaa3f159a0d3f55e
2879,Class1,2024/12/23 16:17,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,488,5,e89cdaa3f159a0d3f55e
3715,Class1,2024/11/1 0:24,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,e89cdaa3f159a0d3f55e
3716,Class1,2024/11/1 0:12,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,0,4,e89cdaa3f159a0d3f55e
3717,Class1,2024/10/31 23:51,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,312,2,e89cdaa3f159a0d3f55e
3718,Class1,2024/10/31 23:49,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,e89cdaa3f159a0d3f55e
3719,Class1,2024/10/31 23:49,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,0,1,e89cdaa3f159a0d3f55e
3720,Class1,2024/10/31 23:48,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,0,1,e89cdaa3f159a0d3f55e
3721,Class1,2024/10/31 23:47,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,e89cdaa3f159a0d3f55e
3723,Class1,2024/10/31 23:22,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,336,2,e89cdaa3f159a0d3f55e
3733,Class1,2024/10/31 22:51,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,328,3,e89cdaa3f159a0d3f55e
3734,Class1,2024/10/31 22:51,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,e89cdaa3f159a0d3f55e
3735,Class1,2024/10/31 22:49,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,196,2,e89cdaa3f159a0d3f55e
3737,Class1,2024/10/31 22:47,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_gj1NLb4Jn7URf9K2kQPd,260,3,e89cdaa3f159a0d3f55e
3738,Class1,2024/10/31 22:46,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,3,e89cdaa3f159a0d3f55e
3741,Class1,2024/10/31 22:46,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,0,3,e89cdaa3f159a0d3f55e
3744,Class1,2024/10/31 22:45,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,328,2,e89cdaa3f159a0d3f55e
3761,Class1,2024/10/31 22:30,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,e89cdaa3f159a0d3f55e
3763,Class1,2024/10/31 22:28,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,2,e89cdaa3f159a0d3f55e
3768,Class1,2024/10/31 22:25,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_5Q4KoXthUuYz3bvrTDFm,348,2,e89cdaa3f159a0d3f55e
3776,Class1,2024/10/31 22:01,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,2,e89cdaa3f159a0d3f55e
3778,Class1,2024/10/31 22:00,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,312,3,e89cdaa3f159a0d3f55e
3781,Class1,2024/10/31 21:58,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,320,3,e89cdaa3f159a0d3f55e
3782,Class1,2024/10/31 21:58,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,e89cdaa3f159a0d3f55e
3783,Class1,2024/10/31 21:58,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,348,3,e89cdaa3f159a0d3f55e
3784,Class1,2024/10/31 21:57,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,456,4,e89cdaa3f159a0d3f55e
3785,Class1,2024/10/31 21:55,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,196,2,e89cdaa3f159a0d3f55e
3787,Class1,2024/10/31 21:55,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,332,3,e89cdaa3f159a0d3f55e
3789,Class1,2024/10/31 21:53,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,324,3,e89cdaa3f159a0d3f55e
3790,Class1,2024/10/31 21:53,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,3,e89cdaa3f159a0d3f55e
3793,Class1,2024/10/31 21:51,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,324,3,e89cdaa3f159a0d3f55e
3794,Class1,2024/10/31 21:51,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,192,3,e89cdaa3f159a0d3f55e
3802,Class1,2024/10/31 21:39,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,316,3,e89cdaa3f159a0d3f55e
3803,Class1,2024/10/31 21:34,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,320,2,e89cdaa3f159a0d3f55e
3990,Class1,2024/12/22 22:50,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,e89cdaa3f159a0d3f55e
3995,Class1,2024/12/22 22:42,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,3,e89cdaa3f159a0d3f55e
3996,Class1,2024/12/22 22:42,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,320,4,e89cdaa3f159a0d3f55e
3997,Class1,2024/12/22 22:41,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,348,3,e89cdaa3f159a0d3f55e
3998,Class1,2024/12/22 22:40,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,192,5,e89cdaa3f159a0d3f55e
3999,Class1,2024/12/22 22:34,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,336,3,e89cdaa3f159a0d3f55e
4500,Class1,2024/12/22 22:34,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,0,5,e89cdaa3f159a0d3f55e
4501,Class1,2024/12/22 22:31,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,e89cdaa3f159a0d3f55e
4502,Class1,2024/12/22 22:29,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,640,4,e89cdaa3f159a0d3f55e
4503,Class1,2024/12/22 22:28,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,372,3,e89cdaa3f159a0d3f55e
4505,Class1,2024/12/22 22:18,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,620,4,e89cdaa3f159a0d3f55e
4506,Class1,2024/12/22 22:17,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,308,3,e89cdaa3f159a0d3f55e
4507,Class1,2024/12/22 22:12,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,348,3,e89cdaa3f159a0d3f55e
4508,Class1,2024/12/22 22:12,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,2,e89cdaa3f159a0d3f55e
4509,Class1,2024/12/22 22:11,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,344,3,e89cdaa3f159a0d3f55e
4511,Class1,2024/12/22 22:07,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,5,e89cdaa3f159a0d3f55e
4512,Class1,2024/12/22 22:05,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,332,4,e89cdaa3f159a0d3f55e
4514,Class1,2024/12/22 22:04,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,420,3,e89cdaa3f159a0d3f55e
4515,Class1,2024/12/22 22:04,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,5,e89cdaa3f159a0d3f55e
4517,Class1,2024/12/22 22:03,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,348,4,e89cdaa3f159a0d3f55e
4520,Class1,2024/12/22 22:02,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,364,4,e89cdaa3f159a0d3f55e
4521,Class1,2024/12/22 22:00,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,344,3,e89cdaa3f159a0d3f55e
4522,Class1,2024/12/22 21:58,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,332,4,e89cdaa3f159a0d3f55e
4523,Class1,2024/12/22 21:57,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,308,3,e89cdaa3f159a0d3f55e
4524,Class1,2024/12/22 21:54,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,308,3,e89cdaa3f159a0d3f55e
4525,Class1,2024/12/22 21:52,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,184,4,e89cdaa3f159a0d3f55e
4526,Class1,2024/12/22 21:52,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,476,3,e89cdaa3f159a0d3f55e
4527,Class1,2024/12/22 21:50,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,328,3,e89cdaa3f159a0d3f55e
4528,Class1,2024/12/22 21:49,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,344,3,e89cdaa3f159a0d3f55e
4531,Class1,2024/12/22 21:48,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,336,4,e89cdaa3f159a0d3f55e
4532,Class1,2024/12/22 21:48,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,348,5,e89cdaa3f159a0d3f55e
4533,Class1,2024/12/22 21:47,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,480,4,e89cdaa3f159a0d3f55e
4536,Class1,2024/12/22 21:44,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,e89cdaa3f159a0d3f55e
4539,Class1,2024/12/22 21:42,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,472,3,e89cdaa3f159a0d3f55e
4541,Class1,2024/12/22 21:42,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,324,2,e89cdaa3f159a0d3f55e
4543,Class1,2024/12/22 21:41,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,344,3,e89cdaa3f159a0d3f55e
4546,Class1,2024/12/22 21:40,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,4,e89cdaa3f159a0d3f55e
4547,Class1,2024/12/22 21:39,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,384,3,e89cdaa3f159a0d3f55e
4548,Class1,2024/12/22 21:35,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,324,3,e89cdaa3f159a0d3f55e
4549,Class1,2024/12/22 21:34,Error2,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,344,3,e89cdaa3f159a0d3f55e
4781,Class1,2024/10/26 0:04,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,460,4,e89cdaa3f159a0d3f55e
4796,Class1,2024/10/25 23:26,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,344,6,e89cdaa3f159a0d3f55e
4800,Class1,2024/10/25 23:21,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,0,3,e89cdaa3f159a0d3f55e
4807,Class1,2024/10/25 23:07,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,0,1,e89cdaa3f159a0d3f55e
4808,Class1,2024/10/25 23:07,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,2,e89cdaa3f159a0d3f55e
4809,Class1,2024/10/25 23:05,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,e89cdaa3f159a0d3f55e
4810,Class1,2024/10/25 23:04,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,2,e89cdaa3f159a0d3f55e
4811,Class1,2024/10/25 23:03,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,e89cdaa3f159a0d3f55e
4812,Class1,2024/10/25 23:01,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,e89cdaa3f159a0d3f55e
4813,Class1,2024/10/25 23:00,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,196,5,e89cdaa3f159a0d3f55e
4814,Class1,2024/10/25 22:59,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,208,3,e89cdaa3f159a0d3f55e
4815,Class1,2024/10/25 22:59,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,324,5,e89cdaa3f159a0d3f55e
4816,Class1,2024/10/25 22:58,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,312,5,e89cdaa3f159a0d3f55e
4821,Class1,2024/10/25 22:40,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,4,e89cdaa3f159a0d3f55e
4828,Class1,2024/10/25 22:31,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,324,8,e89cdaa3f159a0d3f55e
4829,Class1,2024/10/25 22:28,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,0,1,e89cdaa3f159a0d3f55e
4831,Class1,2024/10/25 22:25,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,3,e89cdaa3f159a0d3f55e
4832,Class1,2024/10/25 22:24,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,4,e89cdaa3f159a0d3f55e
4833,Class1,2024/10/25 22:23,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,1,e89cdaa3f159a0d3f55e
4838,Class1,2024/10/25 22:04,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_BXr9AIsPQhwNvyGdZL57,188,4,e89cdaa3f159a0d3f55e
4839,Class1,2024/10/25 22:02,Absolutely_Error,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_5Q4KoXthUuYz3bvrTDFm,384,6,e89cdaa3f159a0d3f55e
4843,Class1,2024/10/25 21:56,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_m8vwGkEZc3TSW2xqYUoR,316,4,e89cdaa3f159a0d3f55e
4846,Class1,2024/10/25 21:56,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_m8vwGkEZc3TSW2xqYUoR,0,4,e89cdaa3f159a0d3f55e
4847,Class1,2024/10/25 21:55,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,316,5,e89cdaa3f159a0d3f55e
4848,Class1,2024/10/25 21:55,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,208,4,e89cdaa3f159a0d3f55e
4849,Class1,2024/10/25 21:54,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,320,5,e89cdaa3f159a0d3f55e
4855,Class1,2024/10/25 21:37,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,180,4,e89cdaa3f159a0d3f55e
4856,Class1,2024/10/25 21:37,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_m8vwGkEZc3TSW2xqYUoR,360,5,e89cdaa3f159a0d3f55e
4858,Class1,2024/10/25 21:37,Error2,0,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,180,5,e89cdaa3f159a0d3f55e
